text,tag
הארץ רואין אותה כאילו נתחברה עם גג,-1
הטומאה תחת השקוף ותצא טומאה מהבית,-1
מן התורה ועוד שכל אותם,-1
תחת התקרה וכשיעור תחת ארובה הכל טמא,-1
לה מק''ו אסמכתא בעלמא,-1
אהל הוי כאילו היא וגג הבית אהל,-1
בו טפח על טפח מכל,-1
וכיון שהוא מקבל טומאה וגם,-1
"בהמה (דף כ""ב) פי' פיקה אבלי''ו",-1
ימשש זוית לזוית לבד עד,-1
אמתא בריבועה אמתא ותרי חומשי אינו,-1
תוספתא פרק ג',-1
ממש אטו כל,-1
זית מאחריו מצטרפין לטמא את,-1
הטומאה יוצאת מתוכה לבית ומצלת על,-1
והילכך תוכה וגבה טהור וחוצצת: ועל מ''ש,-1
שעל טומאת עפרה,-1
באמצע החצר דירת,-1
הפתח אין זיז שאם,-1
אין באויר פותח טפח אין הטומאה,-1
קורקוס ז''ל ויש,-1
הראב''ד והתוס' שאין הכהנים,-1
כסף משנה האיצטווניות אין בהם משום,-1
נכונה ואפשר דגרסינן נכוחה או נכונה:,-1
וכתב ר''ש הנוגע בשניה טמא טומאת שבעה,-1
אבל בכל השנים משמע דסגי,-1
פ''י טומאה בתוכה הבית,-1
בפרק שאחר זה שמטמא במגע ובמשא ואינו,-1
יש שם פותח טפח,-1
(דף כ') מוכח,-1
רבינו זה הזיז אשר יביא את,-1
ראוי להיות אם,-1
שמבואר בדבריו ודברי,-1
בוקעת ועולה והבית טהור וכגון שהטומאה,-1
של שיש במקום שלשתן,-1
גג הבית והיה הכל גג,-1
מהם כלים שבכולם טמאים אבל,-1
של שיש דשל,-1
הטומאה וקשה דאדרבא פותח טפח מטמא יותר,-1
אם היה כלי אע''פ שאינו מקבל טומאה,-1
תנאי שני שזה,-1
וכך הם דברי,-1
הלל אומרים בפותח,-1
כשיש בקורה רוחב טפח,-1
אין זיז שאם היה,-1
כאן חסרון בספרי הדפוס וכך היא,-1
הקובב ובה''א שהתנור לבד הוא,-1
המת נתון תחתיה או בתוכה,-1
דאהל שתחת הכלי מיעוטא,-1
דבשלמא כשהטומאה תחתיה שיהא גבה טמא ניחא,-1
טהור שלא תחייבהו דיני,-1
להכריע שאין הדבר כמ''ש דנתון על,-1
הבית טהור בד''א,-1
גט לאשתי הרי אלו יכתבו,-1
ביניהם תחתיהם וביניהן טמא היתה ע''ג העליון,-1
באויר ומפני שהוא תחלת ענין לבבות שכל,-1
טמא דטומאה רצוצה היא ובוקעת ויורדת ועל,-1
עד שלא ישאר,-1
לו להאריך ולומר,-1
דהיכא דפיה לפנים וגבוהה מן,-1
מה שבתוכה וכן יקשה בבבא,-1
חבית שהיא יושבת,-1
הוא דקתני בריש פרק,-1
התהום טמא דטומאה,-1
מיירי ומשום דבעי,-1
מן הארץ טפח וטומאה,-1
תחתיה או על גבה מבחוץ כל,-1
בבית אין טמא אלא הבית בלבד,-1
וטומאה תחתיה או בתוכה או על,-1
כנגד קרקרותיה ירצה שתהיה הטומאה,-1
מטמא מגבו היינו לומר דאילו היה מיטמא,-1
א''א לכל צד ליחשב אלא כלים בכלים:,-1
[הטומאה הוא] טמא לסבה שזכרנו,-1
והוא מין ממיני,-1
דברים ואינה חוצצת,-1
א''א זה עשה פירוש לאספתי ששנינו,-1
זה עד שהוא נראה בבית אם היה,-1
מה ששנינו שם נתון,-1
זו היא גירסת רבינו וה''פ מאחר,-1
בזמן שהיא כלי היתה,-1
המת מטמא באהל והוא,-1
היה לצד חוץ אלא,-1
טומאה אלא מאב הטומאה,-1
שהוא נתון על גבי תנור ישן,-1
דקי''ל דכלים אינם חוצצים בפני הטומאה,-1
בה משום מדור העכו''ם ואין עליו,-1
דקפדינן שיהא גבוה,-1
שם מהתקרה הוא,-1
קורה לקורה שבצדה מיירי ומפני כך,-1
הקנה ויש מהם,-1
אבל קשה שמאחר שהטומאה בקעה ונכנסה,-1
משום דקשיא ליה מ''ש מפני שהוא אהל,-1
מטמא באהל לא יטמא [במגע] אלא,-1
ידבק צדה בצד,-1
ואוכל בפתח ג' אצבעות פירוש זיז,-1
מהרוח הפרוץ עד הכותל הפנימי מעבר,-1
שהאהיל האדם או הכלי וכו',-1
כבר נדבק האהל,-1
מפני שכך היא לשון התוספתא,-1
הבית הרי הטומאה בתוך הבית ולא ימנענה,-1
כתב רבינו בפרק שאחר זה שמטמא במגע,-1
אשר יגע על,-1
כוורת חלולה שהיא כלי שלם וכו',-1
ששם הוא טפח על,-1
x מפני שאינם ראויים למלאכה: כתב,-1
חלון נקראים וכמו שכתב חלון,-1
שמתו (יט:) ד''ת אהל כל,-1
טמא: [מ''ב] היתה,-1
הוא ולא הרב היוני,-1
וביאור המשנה כ' רבינו,-1
טומאה על גביו כלים שתחתיו טמאים טומאה,-1
לשום בחלון מה שבתוך הקנה,-1
רבינו וכך צריך לכתוב,-1
אחד ומש''ה כל,-1
היא תחתיה ובוקעת ועולה,-1
עליה והלכתא כוותייהו וכ''פ בפי' המשנה,-1
נתון תחתיה כנגדו עד התהום טמא,-1
מדברת בעודף מכל,-1
שם חלל טפח ולשון חלל,-1
שעושין לנעול בו,-1
מ''ש רבינו או,-1
שנתבאר בפ''ה מהלכות אלו אינו טמא אלא,-1
רבינו שכח גזירה זו שגזרו על,-1
הנכונה טומאה בוקעת ועולה,-1
דכיון דבמת חשיבי,-1
חוץ מקרום שעל,-1
דכרבי יהושע ס''ל לכך קראו,-1
שהוא מקבל טומאה,-1
הראב''ד שהשיג על רבינו,-1
בכל שהוא הגיזרה,-1
לפרשה שכן קראו חיבור לא פירוש כ''ש,-1
איירי בשקצתה תוך הבית והכא מיירי בכולה,-1
ובה''א שהתנור לבד,-1
כלומר מליאה קש וכיוצא בו עד,-1
בין לכל שע''ג בין,-1
סנדל של עריסה שפחתה,-1
מחלוקת ואולי יש הפרש בין עיר שחרבה,-1
בהם יישוב ולא יקברו בו ואמנם,-1
למעלה ובפחותה ופקוקה,-1
לקורות הבית ואין בינה לבין הקורות פותח,-1
"קשה דבפרק תינוקת (דף ס""ט ע""ב) תנן",-1
"ג') ובפרק יוצא דופן (דף מ""ג",-1
ורבי יהושע וידוע דהלכה כרבי יהושע:,-1
מבואר בתוספתא וטעם החילוק בין לוחות,-1
עד ושל חבירו,-1
לא מחמרי כולי האי להביא טומאה לבית,-1
כזית מן המת מקצתו נתון,-1
היה האהל אדם או כלים,-1
את הטומאה בכל שהוא כמו שנתבאר,-1
אע''פ שאין עמה איש ולגירסת התוספתא קשה,-1
ובפרק שני (משנה,-1
אם יש לו,-1
ג''כ טמאים שכיון,-1
זה הכלי אין ממנו תחת המשקוף אלא,-1
ז''ל בפי''ט מהלכות טומאת,-1
י''א: היתה הקדרה מונחת,-1
במדה מיירי כתב בבבא זו שאם,-1
רצוצה אלא כשאין שם חלל,-1
טומאה לכלי דרך נקב קטן וכו',-1
וכובדה אין הטמא,-1
הכתוב משקוף וענין אמרו שאם תעלה נוגעת,-1
"שכתב הראב''ד, שם",-1
מקצתו נתון תחת דפנה ומקצתו נתון,-1
לומר דלא מיקרי,-1
טבליות של עץ שהן נוגעות,-1
כאילו שניהם תחת גג אחד וכלים שתחתיה,-1
בפותח טפח העטרות והפיתוחים מביאים את הטומאה,-1
כלי טמא ואינו חוצץ ובוקעת הטומאה,-1
בשקוף פותח טפח טומאה תחתיה או,-1
בקרקע כדין קרקע,-1
אע''פ שסתם כל הפחת,-1
הכלים שבה ואם לא,-1
כנגדו עד הרקיע טמא ותחתיה טהור,-1
שנתן לטומאה לא דומיא דמאי דכתב אם,-1
היה בהיקף וכו': כתב הראב''ד מה הועיל,-1
אלא דבלאו הכי תני תרתי פחותה,-1
מי''ב טפחים יצטרך שיהיה בו פותח,-1
המשנה המוקדמת מפני שרצה,-1
זה הכלי אין ממנו תחת המשקוף,-1
ומה שכתב גבי אין בארובות,-1
הראש שאין בה,-1
לפרש דמיירי אחר שפינה המת משם,-1
י''ב דאהלות נסר שהוא נתון ע''פ תנור,-1
כדבריו מ''מ אינו כדאי פי',-1
דאי מדרבנן בשלמא מביאין דהוי,-1
כולי פירקין עד השתא,-1
כלי חרש זה,-1
במקום הכבי שאין,-1
כתב הראב''ד אומר,-1
גווני משמע שאינם,-1
כנגד הטומאה טמא וכ''כ הרמב''ם,-1
בתוך הפתח ופיה לחוץ וכזית,-1
היתה מוטה על צדה באויר וכו',-1
לארץ וכלל הטומאה אשר תחתיו,-1
על המטה ודמו,-1
דאהלות: ומה שכתב וטומאתן,-1
שמתוך דבריו נעמוד על פירושן,-1
שאינם מוכשרים וכו':,-1
למ''ש רבינו אם נשאר עליו,-1
שכתבתי בסמוך שמאי אומר,-1
מתים בארונות של עץ,-1
דכלים נעשו אהלים לטמא כלים שתחתיה,-1
ומה שכתב לפיכך אם גרר,-1
טומאה בתוכה הבית טמא דאפילו אם,-1
משום דכיון שהיא,-1
מטהר עין של תנור,-1
שאין בארובה פותח טפח לא אמרינן דהוי,-1
תאכל כל תועבה כל,-1
באי זה מקום שתהיה הטומאה מזה הכלי,-1
דבאבד מאי אפילו,-1
כנגדו ועד הרקיע טמא היה העליון עודף,-1
בפירוש הרמב''ם בבבא,-1
דתנא ברישא מחולחלת בהדי כלי,-1
ויתחברו כולן ויהיו עומדות ולא הולכות וכן,-1
זו כדין בבא דלעיל המתחלת היתה מונחת,-1
טמאים גם מה שהכריע מדקתני בתוספתא,-1
למיתני תרתי כי הני בבי דלעיל:,-1
פחות מזה הנה,-1
חוץ לבית דאילו החלק,-1
אינה חוצצת בפני הטומאה ועברה הטומאה לבית,-1
מגולים בעוד שהיו חופרים הקברות ולפעמים היו,-1
משום מגע כלומר אבל,-1
ודלא כפירש''י: נשברה,-1
ורבינו שמשון פירש דבאין בעין פותח,-1
המת נתון תחתיה ובתוכה כנגד,-1
חריץ מלא עצמות,-1
טמא אלא הבית וכאן הכל,-1
הטומאה ליכנס דהכא הרי,-1
טפח טומאה תחתיה או,-1
ומ''ש היתה גבוהה מן הארץ טפח וכו',-1
דרבי יהושע אצבעו של,-1
עכו''ם שחרבה וגם מהיכן הוציא לחלק בין,-1
אם יש טפח בחלון בין,-1
סאה שהיא מוטה,-1
כיצד אהל שהוא שופע ויורד,-1
דדרך הטומאה לצאת: כתב הראב''ד נגע באסקופה,-1
שחילק בו ובתוס',-1
וכל אלו הדינין בעושה ארובה וכו' כמו,-1
"(דף ה' ע""ב) מוכיח דסככות ופרעות",-1
חוצצת ומצלת על מה,-1
כאשר היה הבית,-1
טהר ואע''פ שהטומאה בתוך מעיו,-1
קמייתא דכזית מן המת נתון תחתיה,-1
עד לרקיע וכן מוכיח,-1
ונמצא שהם והטומאה תחת,-1
רבינו ומשמע לרבינו שאע''פ ששנינו טהורה היינו,-1
שפניו למטה והגיזרה שפניה למעלה,-1
פיה לפנים כמבואר בדברי,-1
מה שנתבאר בפרק,-1
ומקצתו נתון תחת קרקרותיה כל,-1
טהור הכא שאני כיון,-1
כלומר מדלא פירשה כדמפרש רבינו,-1
על הארץ ופיה לחוץ אלא שכאן כולה,-1
אפילו היה כרוחב,-1
והראב''ד סובר שאינו כמת שלם אלא,-1
לא יחפור (דף כ') אמרינן דעכו''ם שישב,-1
"ובמשנה פ''ה דזבים (מ""ג)",-1
שאין כלי חרס מטמא מגבו היינו,-1
מת נטמא ומשמע לרבינו דה''ה,-1
מה שקדם שהאדם שנטמא,-1
ד''ה אין טומאה נכנסת לאהל ולא,-1
טפח בין מגדל לכותל או בין,-1
או מחזקת למיתני תרתי כי הני בבי,-1
אלא אהל משופע,-1
בו ואמנם יעמדו בו,-1
תחת התחתון או ביניהם,-1
טפח מפרשי ההיא דלא יחפור ורש''י כתב,-1
שהם יכולים לקבל וכו' מעזיבה בינונית,-1
יביא את הטומאה,-1
כלי טמא וכלי טמא אינו חוצץ או,-1
והגיזרה שפניה למעלה,-1
טפח הכל טמא ר''ל העלייה וכל,-1
הוה סבר גמרא דהלכה כוותיה לא הוה,-1
על גבה כיון דקי''ל דכלים,-1
שם פותח ופקוקה בקש ולענין שתבקע ותרד,-1
דנקט ע''ג קורה העליונה צ''ל דל''ד אלא,-1
משום מדור העכו''ם אבל כשלא דר אלא,-1
זרוק לאו שמיה אהל ופירש,-1
במשנה אהל מדאורייתא וא''כ כשיכולים לקבל מעזיבה,-1
דופנו מכאן ומכאן מבחוץ ולא משכחת,-1
דהא אין עונשין מן הדין וכן,-1
כמת שלם אלא מטמא במגע ובמשא,-1
"(דף קכ""א ע""ב) גבי בהמה",-1
צורך וכו' ואומר אני שזאת הקדרה צרה,-1
משנה מת שהרקיבו,-1
למעלה מי''ב טפחים יצטרך שיהיה בו,-1
